date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2019-03-11 16:00:45,theblaze,,2,7,39,"Waitress posts a photo of customers acting weird — and it ends up saving children from abuse",,,,1105136488306667522,https://twitter.com/theblaze/status/1105136488306667522
2019-03-11 15:45:07,theblaze,,15,29,49,"Black transgender woman arrested after alleged 2-day, racially motivated crime spree against white people",,,,1105132553982394368,https://twitter.com/theblaze/status/1105132553982394368
2019-03-11 15:30:07,theblaze,,8,2,11,"Bill Maher blasts social justice warriors, mocks cultural appropriation: ‘A cancer on progressivism’",,,,1105128777896681473,https://twitter.com/theblaze/status/1105128777896681473
2019-03-11 15:21:00,theblaze,,2,3,7,".@JackiDailyShow is back: Ep 8 | Asian Air Pollution Invades California | Guests: Allen Gilmer &amp; Mike Nasi",,@JackiDailyShow,,1105126483046121472,https://twitter.com/theblaze/status/1105126483046121472
2019-03-11 15:15:04,theblaze,,12,19,35,"College RA training on 'tolerance' includes graphic equating 'Make America Great Again' with 'covert white supremacy'",,,,1105124991245447177,https://twitter.com/theblaze/status/1105124991245447177
2019-03-11 15:00:02,theblaze,,272,34,101,"Fox News 'strongly' condemns Jeanine Pirro for comments she made about Rep. Ilhan Omar",,,,1105121205940555776,https://twitter.com/theblaze/status/1105121205940555776
2019-03-11 14:50:31,theblaze,,0,1,16," Good Monday morning! Are you a fan of @conservmillen? Of course you are! Find her show at a new time — check below, so you don't miss out!",,@conservmillen,,1105118813488668672,https://twitter.com/theblaze/status/1105118813488668672
2019-03-11 14:45:00,theblaze,,22,19,83,"Far-left unearths old remarks from Tucker Carlson. Carlson's response only makes the left angrier.",,,,1105117425555656704,https://twitter.com/theblaze/status/1105117425555656704
2019-03-11 14:15:02,theblaze,,1,10,37,"High school IHOP employee takes down armed would-be robber with his bare hands during terrifying incident",,,,1105109882406084609,https://twitter.com/theblaze/status/1105109882406084609
2019-03-11 12:30:28,theblaze,,2,16,35,"Check out the moving backstory of this life-size replica of Noah's Ark and the man who made it happen",,,,1105083566935937024,https://twitter.com/theblaze/status/1105083566935937024
2019-03-11 02:14:21,theblaze,,401,142,193,"Kamala Harris says she wants to change 'human behavior' http://bit.ly/2NV7LWC",,,,1104928515286278144,https://twitter.com/theblaze/status/1104928515286278144
2019-03-11 00:13:01,theblaze,,3,2,10,"Looks like @JeffyMRA &amp; @realKrisCruz got a new radio toy: Ep 46 | Voice Box Friday #ChewingTheFat",,@JeffyMRA @realKrisCruz,#ChewingTheFat,1104897983303213056,https://twitter.com/theblaze/status/1104897983303213056
2019-03-10 23:47:01,theblaze,,2,1,9,".@DanielLapin Podcast: Ep 10 | Happiness Secrets: With Five Million Dollars, Would You Quit Working?",,@DanielLapin,,1104891440314736640,https://twitter.com/theblaze/status/1104891440314736640
2019-03-10 23:21:00,theblaze,,2,11,21,".@ReformThisRadio w/@DrZuhdiJasser: Ep 10 | House Democrats Emulate UN’s Bigotry",,@ReformThisRadio @DrZuhdiJasser,,1104884890472992771,https://twitter.com/theblaze/status/1104884890472992771
2019-03-10 22:49:19,theblaze,,1,7,13,".@CamEdwards is back w/another | Past Tense, Current Events: ""Gun Control""",,@CamEdwards,,1104876917323370496,https://twitter.com/theblaze/status/1104876917323370496
2019-03-10 22:30:06,theblaze,,151,83,156,"Pelosi, Schumer threaten another gov't shutdown over President Trump's request for border wall funds",,,,1104872080431038465,https://twitter.com/theblaze/status/1104872080431038465
2019-03-10 21:50:00,theblaze,,21,3,25,"“for Paul, King Jesus is Lord over all.”",,,,1104861990990868486,https://twitter.com/theblaze/status/1104861990990868486
2019-03-10 20:50:01,theblaze,,9,17,28,"Oregon's first tetanus case in 30 years was unvaccinated 6-year-old boy",,,,1104846893857808384,https://twitter.com/theblaze/status/1104846893857808384
2019-03-10 18:50:00,theblaze,,13,7,21,"The #FakeMelania conspiracy theory rises again",,,#FakeMelania,1104816692805406722,https://twitter.com/theblaze/status/1104816692805406722
2019-03-10 17:50:01,theblaze,,48,11,33,"Pete Davidson compares Catholic Church to R. Kelly on 'SNL.' Watch how the crowd immediately reacts.",,,,1104801595215237126,https://twitter.com/theblaze/status/1104801595215237126
2019-03-10 16:50:01,theblaze,,47,21,31,"Alexandria Ocasio-Cortez targets Ronald Reagan at SXSW",,,,1104786496995946496,https://twitter.com/theblaze/status/1104786496995946496
2019-03-10 15:50:01,theblaze,,415,80,184,"CNN chief Jeff Zucker attacks Fox News as 'propaganda network,' defends DNC",,,,1104771395983167488,https://twitter.com/theblaze/status/1104771395983167488
